,sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,quarter,country_iso,admin1_name,admin1_iso,admin2_name,taxon,cohort_admin1_year,cohort_admin1_month,cohort_admin1_quarter,cohort_admin2_year,cohort_admin2_month,cohort_admin2_quarter
0,OKFR_001_A10-5273STDY12828340,TZ-AF-L-009,Fredros Okumu,Tanzania,Bagamoyo 4,2019,8,-6.385,38.568,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,3,TZA,Pwani,TZ-19,Bagamoyo,funestus,TZ-19_fune_2019,TZ-19_fune_2019_08,TZ-19_fune_2019_Q3,TZ-19_Bagamoyo_fune_2019,TZ-19_Bagamoyo_fune_2019_08,TZ-19_Bagamoyo_fune_2019_Q3
1,OKFR_001_A5-5273STDY12828339,TZ-AF-L-004,Fredros Okumu,Tanzania,Bagamoyo 4,2019,8,-6.385,38.568,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,3,TZA,Pwani,TZ-19,Bagamoyo,funestus,TZ-19_fune_2019,TZ-19_fune_2019_08,TZ-19_fune_2019_Q3,TZ-19_Bagamoyo_fune_2019,TZ-19_Bagamoyo_fune_2019_08,TZ-19_Bagamoyo_fune_2019_Q3
2,OKFR_001_B4-5273STDY12828341,TZ-AF-A-006,Fredros Okumu,Tanzania,Bagamoyo 1,2019,8,-6.385,38.567,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,3,TZA,Pwani,TZ-19,Bagamoyo,funestus,TZ-19_fune_2019,TZ-19_fune_2019_08,TZ-19_fune_2019_Q3,TZ-19_Bagamoyo_fune_2019,TZ-19_Bagamoyo_fune_2019_08,TZ-19_Bagamoyo_fune_2019_Q3
3,OKFR_001_B5-5273STDY12828342,TZ-AF-A-007,Fredros Okumu,Tanzania,Bagamoyo 1,2019,8,-6.385,38.567,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,3,TZA,Pwani,TZ-19,Bagamoyo,funestus,TZ-19_fune_2019,TZ-19_fune_2019_08,TZ-19_fune_2019_Q3,TZ-19_Bagamoyo_fune_2019,TZ-19_Bagamoyo_fune_2019_08,TZ-19_Bagamoyo_fune_2019_Q3
4,OKFR_001_B6-5273STDY12828343,TZ-AF-A-008,Fredros Okumu,Tanzania,Bagamoyo 1,2019,8,-6.385,38.567,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,3,TZA,Pwani,TZ-19,Bagamoyo,funestus,TZ-19_fune_2019,TZ-19_fune_2019_08,TZ-19_fune_2019_Q3,TZ-19_Bagamoyo_fune_2019,TZ-19_Bagamoyo_fune_2019_08,TZ-19_Bagamoyo_fune_2019_Q3
5,OKFR_001_B7-5273STDY12828344,TZ-AF-A-009,Fredros Okumu,Tanzania,Bagamoyo 1,2019,8,-6.385,38.567,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,3,TZA,Pwani,TZ-19,Bagamoyo,funestus,TZ-19_fune_2019,TZ-19_fune_2019_08,TZ-19_fune_2019_Q3,TZ-19_Bagamoyo_fune_2019,TZ-19_Bagamoyo_fune_2019_08,TZ-19_Bagamoyo_fune_2019_Q3
6,OKFR_001_B8-5273STDY12828345,TZ-AF-A-010,Fredros Okumu,Tanzania,Bagamoyo 1,2019,8,-6.385,38.567,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,3,TZA,Pwani,TZ-19,Bagamoyo,funestus,TZ-19_fune_2019,TZ-19_fune_2019_08,TZ-19_fune_2019_Q3,TZ-19_Bagamoyo_fune_2019,TZ-19_Bagamoyo_fune_2019_08,TZ-19_Bagamoyo_fune_2019_Q3
7,OKFR_001_C4-5273STDY12828346,TZ-AF-A-018,Fredros Okumu,Tanzania,Bagamoyo 2,2019,8,-6.386,38.567,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,3,TZA,Pwani,TZ-19,Bagamoyo,funestus,TZ-19_fune_2019,TZ-19_fune_2019_08,TZ-19_fune_2019_Q3,TZ-19_Bagamoyo_fune_2019,TZ-19_Bagamoyo_fune_2019_08,TZ-19_Bagamoyo_fune_2019_Q3
8,OKFR_001_D4-5273STDY12828347,TZ-AF-A-030,Fredros Okumu,Tanzania,Bagamoyo 3,2019,8,-6.385,38.567,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,3,TZA,Pwani,TZ-19,Bagamoyo,funestus,TZ-19_fune_2019,TZ-19_fune_2019_08,TZ-19_fune_2019_Q3,TZ-19_Bagamoyo_fune_2019,TZ-19_Bagamoyo_fune_2019_08,TZ-19_Bagamoyo_fune_2019_Q3
9,OKFR_001_D7-5273STDY12828348,TZ-AF-A-033,Fredros Okumu,Tanzania,Bagamoyo 3,2019,8,-6.385,38.567,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,3,TZA,Pwani,TZ-19,Bagamoyo,funestus,TZ-19_fune_2019,TZ-19_fune_2019_08,TZ-19_fune_2019_Q3,TZ-19_Bagamoyo_fune_2019,TZ-19_Bagamoyo_fune_2019_08,TZ-19_Bagamoyo_fune_2019_Q3
10,OKFR_001_E2-5273STDY12828349,TZ-AF-A-040,Fredros Okumu,Tanzania,Chamwino 1,2019,3,-5.807,36.12,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Dodoma,TZ-03,Chamwino,longipalpis,TZ-03_long_2019,TZ-03_long_2019_03,TZ-03_long_2019_Q1,TZ-03_Chamwino_long_2019,TZ-03_Chamwino_long_2019_03,TZ-03_Chamwino_long_2019_Q1
11,OKFR_001_E4-5273STDY12828350,TZ-AF-A-042,Fredros Okumu,Tanzania,Chamwino 1,2019,3,-5.807,36.12,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Dodoma,TZ-03,Chamwino,longipalpis,TZ-03_long_2019,TZ-03_long_2019_03,TZ-03_long_2019_Q1,TZ-03_Chamwino_long_2019,TZ-03_Chamwino_long_2019_03,TZ-03_Chamwino_long_2019_Q1
12,OKFR_001_E7-5273STDY12828351,TZ-AF-A-045,Fredros Okumu,Tanzania,Chamwino 2,2019,3,-5.801,36.126,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Dodoma,TZ-03,Chamwino,longipalpis,TZ-03_long_2019,TZ-03_long_2019_03,TZ-03_long_2019_Q1,TZ-03_Chamwino_long_2019,TZ-03_Chamwino_long_2019_03,TZ-03_Chamwino_long_2019_Q1
13,OKFR_001_E9-5273STDY12828352,TZ-AF-A-047,Fredros Okumu,Tanzania,Chamwino 2,2019,3,-5.801,36.126,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Dodoma,TZ-03,Chamwino,longipalpis,TZ-03_long_2019,TZ-03_long_2019_03,TZ-03_long_2019_Q1,TZ-03_Chamwino_long_2019,TZ-03_Chamwino_long_2019_03,TZ-03_Chamwino_long_2019_Q1
14,OKFR_001_F1-5273STDY12828356,TZ-AF-L-011,Fredros Okumu,Tanzania,Kilombero 1,2019,2,-7.987,36.818,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2019,TZ-16_fune_2019_02,TZ-16_fune_2019_Q1,TZ-16_Kilombero_fune_2019,TZ-16_Kilombero_fune_2019_02,TZ-16_Kilombero_fune_2019_Q1
15,OKFR_001_F4-5273STDY12828353,TZ-AF-L-014,Fredros Okumu,Tanzania,Kilombero 1,2019,2,-7.987,36.818,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2019,TZ-16_fune_2019_02,TZ-16_fune_2019_Q1,TZ-16_Kilombero_fune_2019,TZ-16_Kilombero_fune_2019_02,TZ-16_Kilombero_fune_2019_Q1
16,OKFR_001_F5-5273STDY12828354,TZ-AF-L-015,Fredros Okumu,Tanzania,Kilombero 1,2019,2,-7.987,36.818,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2019,TZ-16_fune_2019_02,TZ-16_fune_2019_Q1,TZ-16_Kilombero_fune_2019,TZ-16_Kilombero_fune_2019_02,TZ-16_Kilombero_fune_2019_Q1
17,OKFR_001_F6-5273STDY12828355,TZ-AF-L-016,Fredros Okumu,Tanzania,Kilombero 1,2019,2,-7.987,36.818,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2019,TZ-16_fune_2019_02,TZ-16_fune_2019_Q1,TZ-16_Kilombero_fune_2019,TZ-16_Kilombero_fune_2019_02,TZ-16_Kilombero_fune_2019_Q1
18,OKFR_001_G10-5273STDY12828360,TZ-AF-A-062,Fredros Okumu,Tanzania,Kilombero 2,2019,2,-7.979,36.813,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2019,TZ-16_fune_2019_02,TZ-16_fune_2019_Q1,TZ-16_Kilombero_fune_2019,TZ-16_Kilombero_fune_2019_02,TZ-16_Kilombero_fune_2019_Q1
19,OKFR_001_G3-5273STDY12828357,TZ-AF-A-055,Fredros Okumu,Tanzania,Kilombero 2,2019,2,-7.979,36.813,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2019,TZ-16_fune_2019_02,TZ-16_fune_2019_Q1,TZ-16_Kilombero_fune_2019,TZ-16_Kilombero_fune_2019_02,TZ-16_Kilombero_fune_2019_Q1
20,OKFR_001_G5-5273STDY12828358,TZ-AF-A-057,Fredros Okumu,Tanzania,Kilombero 2,2019,2,-7.979,36.813,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2019,TZ-16_fune_2019_02,TZ-16_fune_2019_Q1,TZ-16_Kilombero_fune_2019,TZ-16_Kilombero_fune_2019_02,TZ-16_Kilombero_fune_2019_Q1
21,OKFR_001_G7-5273STDY12828359,TZ-AF-A-059,Fredros Okumu,Tanzania,Kilombero 2,2019,2,-7.979,36.813,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2019,TZ-16_fune_2019_02,TZ-16_fune_2019_Q1,TZ-16_Kilombero_fune_2019,TZ-16_Kilombero_fune_2019_02,TZ-16_Kilombero_fune_2019_Q1
22,OKFR_001_H2-5273STDY12828361,TZ-AF-A-066,Fredros Okumu,Tanzania,Kilombero 2,2019,2,-7.979,36.813,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2019,TZ-16_fune_2019_02,TZ-16_fune_2019_Q1,TZ-16_Kilombero_fune_2019,TZ-16_Kilombero_fune_2019_02,TZ-16_Kilombero_fune_2019_Q1
23,OKFR_002_A4-5273STDY12828362,TZ-AF-A-079,Fredros Okumu,Tanzania,Kakonko,2019,4,-3.294,30.294,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,2,TZA,Kigoma,TZ-08,Kibondo,funestus,TZ-08_fune_2019,TZ-08_fune_2019_04,TZ-08_fune_2019_Q2,TZ-08_Kibondo_fune_2019,TZ-08_Kibondo_fune_2019_04,TZ-08_Kibondo_fune_2019_Q2
24,OKFR_002_B7-5273STDY12828367,TZ-AF-A-085,Fredros Okumu,Tanzania,Muheza 2,2019,4,-5.227,38.66,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2019,TZ-25_fune_2019_04,TZ-25_fune_2019_Q2,TZ-25_Muheza_fune_2019,TZ-25_Muheza_fune_2019_04,TZ-25_Muheza_fune_2019_Q2
25,OKFR_002_C10-5273STDY12828373,TZ-AF-A-090,Fredros Okumu,Tanzania,Ulanga 1,2019,2,-8.358,36.71,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Morogoro,TZ-16,Ulanga,funestus,TZ-16_fune_2019,TZ-16_fune_2019_02,TZ-16_fune_2019_Q1,TZ-16_Ulanga_fune_2019,TZ-16_Ulanga_fune_2019_02,TZ-16_Ulanga_fune_2019_Q1
26,OKFR_002_C3-5273STDY12828371,TZ-AF-L-032,Fredros Okumu,Tanzania,Ulanga 2,2019,2,-8.354,36.706,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Morogoro,TZ-16,Ulanga,funestus,TZ-16_fune_2019,TZ-16_fune_2019_02,TZ-16_fune_2019_Q1,TZ-16_Ulanga_fune_2019,TZ-16_Ulanga_fune_2019_02,TZ-16_Ulanga_fune_2019_Q1
27,OKFR_002_C9-5273STDY12828372,TZ-AF-L-038,Fredros Okumu,Tanzania,Ulanga 2,2019,2,-8.354,36.706,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Morogoro,TZ-16,Ulanga,funestus,TZ-16_fune_2019,TZ-16_fune_2019_02,TZ-16_fune_2019_Q1,TZ-16_Ulanga_fune_2019,TZ-16_Ulanga_fune_2019_02,TZ-16_Ulanga_fune_2019_Q1
28,OKFR_002_D10-5273STDY12828379,TZ-AF-A-102,Fredros Okumu,Tanzania,Ulanga 4,2019,2,-8.359,36.71,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Morogoro,TZ-16,Ulanga,funestus,TZ-16_fune_2019,TZ-16_fune_2019_02,TZ-16_fune_2019_Q1,TZ-16_Ulanga_fune_2019,TZ-16_Ulanga_fune_2019_02,TZ-16_Ulanga_fune_2019_Q1
29,OKFR_002_D2-5273STDY12828374,TZ-AF-A-094,Fredros Okumu,Tanzania,Ulanga 1,2019,2,-8.358,36.71,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Morogoro,TZ-16,Ulanga,funestus,TZ-16_fune_2019,TZ-16_fune_2019_02,TZ-16_fune_2019_Q1,TZ-16_Ulanga_fune_2019,TZ-16_Ulanga_fune_2019_02,TZ-16_Ulanga_fune_2019_Q1
30,OKFR_002_D4-5273STDY12828375,TZ-AF-A-096,Fredros Okumu,Tanzania,Ulanga 1,2019,2,-8.358,36.71,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Morogoro,TZ-16,Ulanga,funestus,TZ-16_fune_2019,TZ-16_fune_2019_02,TZ-16_fune_2019_Q1,TZ-16_Ulanga_fune_2019,TZ-16_Ulanga_fune_2019_02,TZ-16_Ulanga_fune_2019_Q1
31,OKFR_002_D7-5273STDY12828376,TZ-AF-A-099,Fredros Okumu,Tanzania,Ulanga 3,2019,2,-8.358,36.71,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Morogoro,TZ-16,Ulanga,funestus,TZ-16_fune_2019,TZ-16_fune_2019_02,TZ-16_fune_2019_Q1,TZ-16_Ulanga_fune_2019,TZ-16_Ulanga_fune_2019_02,TZ-16_Ulanga_fune_2019_Q1
32,OKFR_002_D8-5273STDY12828377,TZ-AF-A-100,Fredros Okumu,Tanzania,Ulanga 3,2019,2,-8.358,36.71,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Morogoro,TZ-16,Ulanga,funestus,TZ-16_fune_2019,TZ-16_fune_2019_02,TZ-16_fune_2019_Q1,TZ-16_Ulanga_fune_2019,TZ-16_Ulanga_fune_2019_02,TZ-16_Ulanga_fune_2019_Q1
33,OKFR_002_D9-5273STDY12828378,TZ-AF-A-101,Fredros Okumu,Tanzania,Ulanga 3,2019,2,-8.358,36.71,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,1,TZA,Morogoro,TZ-16,Ulanga,funestus,TZ-16_fune_2019,TZ-16_fune_2019_02,TZ-16_fune_2019_Q1,TZ-16_Ulanga_fune_2019,TZ-16_Ulanga_fune_2019_02,TZ-16_Ulanga_fune_2019_Q1
34,OKFR_002_E10-5273STDY12828384,TZ-AF-A-114,Fredros Okumu,Tanzania,Tundulu 3,2019,5,-10.957,37.239,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,2,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2019,TZ-21_fune_2019_05,TZ-21_fune_2019_Q2,TZ-21_Tunduru_fune_2019,TZ-21_Tunduru_fune_2019_05,TZ-21_Tunduru_fune_2019_Q2
35,OKFR_002_E11-5273STDY12828385,TZ-AF-A-115,Fredros Okumu,Tanzania,Tundulu 4,2019,5,-10.958,37.238,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,2,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2019,TZ-21_fune_2019_05,TZ-21_fune_2019_Q2,TZ-21_Tunduru_fune_2019,TZ-21_Tunduru_fune_2019_05,TZ-21_Tunduru_fune_2019_Q2
36,OKFR_002_E12-5273STDY12828386,TZ-AF-A-116,Fredros Okumu,Tanzania,Tundulu 4,2019,5,-10.958,37.238,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,2,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2019,TZ-21_fune_2019_05,TZ-21_fune_2019_Q2,TZ-21_Tunduru_fune_2019,TZ-21_Tunduru_fune_2019_05,TZ-21_Tunduru_fune_2019_Q2
37,OKFR_002_E2-5273STDY12828380,TZ-AF-A-106,Fredros Okumu,Tanzania,Tundulu 1,2019,5,-10.959,37.237,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,2,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2019,TZ-21_fune_2019_05,TZ-21_fune_2019_Q2,TZ-21_Tunduru_fune_2019,TZ-21_Tunduru_fune_2019_05,TZ-21_Tunduru_fune_2019_Q2
38,OKFR_002_E4-5273STDY12828381,TZ-AF-A-108,Fredros Okumu,Tanzania,Tundulu 1,2019,5,-10.959,37.237,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,2,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2019,TZ-21_fune_2019_05,TZ-21_fune_2019_Q2,TZ-21_Tunduru_fune_2019,TZ-21_Tunduru_fune_2019_05,TZ-21_Tunduru_fune_2019_Q2
39,OKFR_002_E5-5273STDY12828382,TZ-AF-A-109,Fredros Okumu,Tanzania,Tundulu 1,2019,5,-10.959,37.237,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,2,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2019,TZ-21_fune_2019_05,TZ-21_fune_2019_Q2,TZ-21_Tunduru_fune_2019,TZ-21_Tunduru_fune_2019_05,TZ-21_Tunduru_fune_2019_Q2
40,OKFR_002_E6-5273STDY12828383,TZ-AF-A-110,Fredros Okumu,Tanzania,Tundulu 1,2019,5,-10.959,37.237,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,2,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2019,TZ-21_fune_2019_05,TZ-21_fune_2019_Q2,TZ-21_Tunduru_fune_2019,TZ-21_Tunduru_fune_2019_05,TZ-21_Tunduru_fune_2019_Q2
41,OKFR_002_F3-5273STDY12828387,TZ-AF-A-119,Fredros Okumu,Tanzania,Tundulu 2,2019,5,-11.071,37.502,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,2,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2019,TZ-21_fune_2019_05,TZ-21_fune_2019_Q2,TZ-21_Tunduru_fune_2019,TZ-21_Tunduru_fune_2019_05,TZ-21_Tunduru_fune_2019_Q2
42,OKFR_002_F4-5273STDY12828388,TZ-AF-A-120,Fredros Okumu,Tanzania,Tundulu 2,2019,5,-11.071,37.502,F,1236-VO-TZ-OKUMU-OKFR-TZ-2008,1.1,2,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2019,TZ-21_fune_2019_05,TZ-21_fune_2019_Q2,TZ-21_Tunduru_fune_2019,TZ-21_Tunduru_fune_2019_05,TZ-21_Tunduru_fune_2019_Q2
43,VBS23999,1236-TZ-A-TZF07,Fredros Okumu,Tanzania,Minepa Village,2017,8,-8.273,36.681,F,1236-VO-TZ-OKUMU-VMF00090,1.0,3,TZA,Morogoro,TZ-16,Ulanga,funestus,TZ-16_fune_2017,TZ-16_fune_2017_08,TZ-16_fune_2017_Q3,TZ-16_Ulanga_fune_2017,TZ-16_Ulanga_fune_2017_08,TZ-16_Ulanga_fune_2017_Q3
44,VBS24001,1236-TZ-A-TZF09,Fredros Okumu,Tanzania,Minepa Village,2017,8,-8.273,36.681,F,1236-VO-TZ-OKUMU-VMF00090,1.0,3,TZA,Morogoro,TZ-16,Ulanga,funestus,TZ-16_fune_2017,TZ-16_fune_2017_08,TZ-16_fune_2017_Q3,TZ-16_Ulanga_fune_2017,TZ-16_Ulanga_fune_2017_08,TZ-16_Ulanga_fune_2017_Q3
45,VBS24004,1236-TZ-A-TZF12,Fredros Okumu,Tanzania,Minepa Village,2017,8,-8.273,36.681,F,1236-VO-TZ-OKUMU-VMF00090,1.0,3,TZA,Morogoro,TZ-16,Ulanga,funestus,TZ-16_fune_2017,TZ-16_fune_2017_08,TZ-16_fune_2017_Q3,TZ-16_Ulanga_fune_2017,TZ-16_Ulanga_fune_2017_08,TZ-16_Ulanga_fune_2017_Q3
46,VBS24005,1236-TZ-A-TZF13,Fredros Okumu,Tanzania,Minepa Village,2017,8,-8.273,36.681,F,1236-VO-TZ-OKUMU-VMF00090,1.0,3,TZA,Morogoro,TZ-16,Ulanga,funestus,TZ-16_fune_2017,TZ-16_fune_2017_08,TZ-16_fune_2017_Q3,TZ-16_Ulanga_fune_2017,TZ-16_Ulanga_fune_2017_08,TZ-16_Ulanga_fune_2017_Q3
47,VBS24007,1236-TZ-A-TZF15,Fredros Okumu,Tanzania,Minepa Village,2017,8,-8.273,36.681,F,1236-VO-TZ-OKUMU-VMF00090,1.0,3,TZA,Morogoro,TZ-16,Ulanga,funestus,TZ-16_fune_2017,TZ-16_fune_2017_08,TZ-16_fune_2017_Q3,TZ-16_Ulanga_fune_2017,TZ-16_Ulanga_fune_2017_08,TZ-16_Ulanga_fune_2017_Q3
48,VBS24012,1236-TZ-A-TZF20,Fredros Okumu,Tanzania,Minepa Village,2017,8,-8.273,36.681,F,1236-VO-TZ-OKUMU-VMF00090,1.0,3,TZA,Morogoro,TZ-16,Ulanga,funestus,TZ-16_fune_2017,TZ-16_fune_2017_08,TZ-16_fune_2017_Q3,TZ-16_Ulanga_fune_2017,TZ-16_Ulanga_fune_2017_08,TZ-16_Ulanga_fune_2017_Q3
49,VBS24015,1236-TZ-A-TZF23,Fredros Okumu,Tanzania,Minepa Village,2017,8,-8.273,36.681,F,1236-VO-TZ-OKUMU-VMF00090,1.0,3,TZA,Morogoro,TZ-16,Ulanga,funestus,TZ-16_fune_2017,TZ-16_fune_2017_08,TZ-16_fune_2017_Q3,TZ-16_Ulanga_fune_2017,TZ-16_Ulanga_fune_2017_08,TZ-16_Ulanga_fune_2017_Q3
50,VBS24020,1236-TZ-A-TZF28,Fredros Okumu,Tanzania,Minepa Village,2017,8,-8.273,36.681,F,1236-VO-TZ-OKUMU-VMF00090,1.0,3,TZA,Morogoro,TZ-16,Ulanga,funestus,TZ-16_fune_2017,TZ-16_fune_2017_08,TZ-16_fune_2017_Q3,TZ-16_Ulanga_fune_2017,TZ-16_Ulanga_fune_2017_08,TZ-16_Ulanga_fune_2017_Q3
51,VBS24027,1236-TZ-A-TZF35,Fredros Okumu,Tanzania,Minepa Village,2017,8,-8.273,36.681,F,1236-VO-TZ-OKUMU-VMF00090,1.0,3,TZA,Morogoro,TZ-16,Ulanga,funestus,TZ-16_fune_2017,TZ-16_fune_2017_08,TZ-16_fune_2017_Q3,TZ-16_Ulanga_fune_2017,TZ-16_Ulanga_fune_2017_08,TZ-16_Ulanga_fune_2017_Q3
52,VBS24032,1236-TZ-A-TZF40,Fredros Okumu,Tanzania,Minepa Village,2017,8,-8.273,36.681,F,1236-VO-TZ-OKUMU-VMF00090,1.0,3,TZA,Morogoro,TZ-16,Ulanga,funestus,TZ-16_fune_2017,TZ-16_fune_2017_08,TZ-16_fune_2017_Q3,TZ-16_Ulanga_fune_2017,TZ-16_Ulanga_fune_2017_08,TZ-16_Ulanga_fune_2017_Q3
53,VBS81450,TZ_MOR_08,Joel Odero,Tanzania,Sululu,2021,-1,-7.984,36.818,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2021,TZ-16_fune_2021,TZ-16_fune_2021,TZ-16_Kilombero_fune_2021,TZ-16_Kilombero_fune_2021,TZ-16_Kilombero_fune_2021
54,VBS81451,TZ_KAG_01,Joel Odero,Tanzania,Byeju,2022,-1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022,TZ-05_fune_2022,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022
55,VBS81452,TZ_KAG_02,Joel Odero,Tanzania,Byeju,2022,-1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022,TZ-05_fune_2022,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022
56,VBS81453,TZ_KAG_09,Joel Odero,Tanzania,Byeju,2022,-1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022,TZ-05_fune_2022,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022
57,VBS81454,TZ_KAG_10,Joel Odero,Tanzania,Byeju,2022,-1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022,TZ-05_fune_2022,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022
58,VBS81455,TZ_MTW_02,Joel Odero,Tanzania,Mahurunga,2022,-1,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022
59,VBS81456,TZ_MTW_09,Joel Odero,Tanzania,Mahurunga,2022,-1,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022
60,VBS81457,TZ_MOR_11,Joel Odero,Tanzania,Sululu,2021,-1,-7.984,36.818,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2021,TZ-16_fune_2021,TZ-16_fune_2021,TZ-16_Kilombero_fune_2021,TZ-16_Kilombero_fune_2021,TZ-16_Kilombero_fune_2021
